1,Solids/Sulfate,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Solids/Sulfate^2,Solids/Sulfate ph,Solids/Sulfate Hardness,Solids/Sulfate Solids,Solids/Sulfate Chloramines,Solids/Sulfate Sulfate,Solids/Sulfate Conductivity,Solids/Sulfate Organic_carbon,Solids/Sulfate Trihalomethanes,Solids/Sulfate Turbidity,ph^2,ph Hardness,ph Solids,ph Chloramines,ph Sulfate,ph Conductivity,ph Organic_carbon,ph Trihalomethanes,ph Turbidity,Hardness^2,Hardness Solids,Hardness Chloramines,Hardness Sulfate,Hardness Conductivity,Hardness Organic_carbon,Hardness Trihalomethanes,Hardness Turbidity,Solids^2,Solids Chloramines,Solids Sulfate,Solids Conductivity,Solids Organic_carbon,Solids Trihalomethanes,Solids Turbidity,Chloramines^2,Chloramines Sulfate,Chloramines Conductivity,Chloramines Organic_carbon,Chloramines Trihalomethanes,Chloramines Turbidity,Sulfate^2,Sulfate Conductivity,Sulfate Organic_carbon,Sulfate Trihalomethanes,Sulfate Turbidity,Conductivity^2,Conductivity Organic_carbon,Conductivity Trihalomethanes,Conductivity Turbidity,Organic_carbon^2,Organic_carbon Trihalomethanes,Organic_carbon Turbidity,Trihalomethanes^2,Trihalomethanes Turbidity,Turbidity^2,Potability
1.0,45.41662549231463,7.26659453474728,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.0661309776802,3.357439470656984,2062.669871109163,330.02420258911746,8032.098093415044,674848.3477770018,375.2220842505724,14859.059660678648,20212.099467008327,904.867403029225,3954.249863678115,152.4835710519433,52.80339613241904,1285.124103243656,107974.76172177121,60.03499196991383,2377.4281015229244,3233.906745176056,144.77747860496152,632.6742715240018,24.397151308220838,31277.229907639092,2627879.6250653532,1461.1260045678634,57861.62218304928,78706.51909293387,3523.580697262153,15397.967089060563,593.7755806094348,220791653.99960738,122762.25447059948,4861472.018368463,6612838.109222136,296047.50641127746,1293720.8346218113,49888.39340160946,68.25697824035967,2703.0245673222294,3676.8007306048326,164.60522243070068,719.3210587300622,27.73842006685926,107041.6827685958,145603.90688518144,6518.4831149856,28485.622183460855,1098.4610340557235,198058.3371999123,8866.794541700212,38747.6894298595,1494.1863205328216,396.9539811160218,1734.6798221040772,66.89263021435389,7580.511163422564,292.31926470185425,11.272399799125449,0.0
1.0,46.05314555242281,7.240351005742477,201.99719579558885,14462.674308376983,6.737176049704408,314.04313722531634,534.8009877536372,14.213794455179992,82.94581671041593,3.782971899999771,2120.892215272641,333.44093871808917,9302.606259155502,666051.6450009712,310.2681492293341,14462.674308376983,24629.26773059774,654.5899448966245,3819.915769929369,174.21775553141492,52.4226826863561,1462.5305997357518,104714.83847438317,48.779519387341445,2273.782544455842,3872.146869554117,102.9128609789793,600.5568274413911,27.390044400858873,40802.867109281455,2921419.653997058,1360.8906696214933,63435.833078363205,108028.29983494576,2871.1466215612477,16754.82237847891,764.1497155734645,209168948.15018764,97437.58296507268,4541903.61247069,7734652.505679162,205569.4798914829,1199618.3323250788,54711.89050743875,45.389541124710696,2115.7639026884362,3603.048406052065,95.76083557885995,558.8205697645859,25.486547681383236,98623.09203831888,167950.5799853502,4463.74460258053,26048.564499455086,1188.0163635111437,286012.09650226595,7601.551314357431,44359.50470676258,2023.1371087641312,202.03195281410547,1178.9747896388858,53.770385016318464,6880.008509757914,313.78169383803487,14.310876396187878,0.0
1.0,7.336624182671731,8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,53.82605439776364,63.770783470303066,1058.20795086188,18730.128642720927,67.51626671901373,2552.962803650125,3796.170895654088,102.44437322672223,310.9896777442347,16.752999075242208,75.55286877176793,1253.7190558736145,22190.647102223862,79.99035548554606,3024.640018311915,4497.5392477045725,121.3716668607173,368.4471325795505,19.848229420840592,20804.126919505812,368230.05646902125,1327.3544021376401,50190.66634743792,74631.85384025701,2014.033008410207,6113.986122649852,329.3601401877897,6517619.0768211065,23493.9821480938,888367.5808575528,1320973.0867493858,35648.09478844403,108216.67565791061,5829.627145097012,84.68847146006665,3202.2878047350314,4761.695605773168,128.5002533443161,390.0873334366536,21.01398600664362,121086.69583427426,180051.8949668123,4858.923382315365,14750.200223354232,794.5925809946659,267731.18762370036,7225.057686616643,21933.057823212057,1181.5327765691973,194.9771300021575,591.8907297394649,31.885125319576684,1796.7986088811524,96.79345517615167,5.214258803757447,0.0
1.0,19.743630116551646,8.639540977998708,168.61396655389785,7013.211786707304,8.4516010448867,355.2138965988797,419.7888979568657,17.929394624202757,33.641539497275886,4.192932215458884,389.8109301792052,170.57590144639735,3329.0517881247697,138466.2594457893,166.86528492290444,7013.211786707304,8288.1567282952,353.99133567394875,664.2061123855779,82.78370276579365,74.64166831051887,1456.747273505304,60590.93061864129,73.01795355699535,3068.885015620617,3626.783386007259,154.90173956650946,290.6474590496771,36.22500969342794,28430.669717038985,1182525.4576392674,1425.0579759094144,59894.02408060324,70782.2711997966,3023.14634549696,5672.43341561531,706.9869323401451,49185139.56521025,59272.868064547176,2491190.2864294928,2944068.4470799603,125742.64170698535,235935.24132527455,29405.921634321017,71.42956022192998,3002.126139653368,3547.888288604083,151.53209034009802,284.32487036677406,35.43699029331142,126176.91233695962,149114.85019220776,6368.770128122068,11949.942332412485,1489.387790428124,176222.7188478398,7526.560810327827,14122.344791133813,1760.1463939353243,321.46319159039075,603.172437412363,75.17673632349508,1131.7531797467734,141.05669473576054,17.58068056343295,0.0
1.0,31.817974339937955,7.179864148534108,180.8542106109496,10859.55375155814,8.263503442433247,341.3024863096711,358.05626352455874,12.065316925324224,83.32991785643361,3.878447313763328,1012.3834910969501,228.44873324229872,5754.414632488929,345529.00261025387,262.92794048933,10859.55375155814,11392.625005078473,383.89394433318523,2651.3891881051422,123.40433710812286,51.55044919140541,1298.5086628769939,77970.12064989137,59.33083210761466,2450.5054852603607,2570.79532963806,86.62733643283717,598.2974897176998,27.846724820067738,32708.24549570971,1963996.0213252236,1494.4893919621295,61725.99174109,64755.982894040215,2182.063368300442,15070.566514200573,701.4335273268247,117929907.68298048,89737.95980928958,3706392.6956203096,3888331.2398270117,131023.9576801426,904925.7220748652,42118.20707639914,68.28548914310613,2820.3542705309933,2958.799166219977,99.70178794646485,688.5970630643188,32.04956272857925,116487.38716116323,122205.4929796827,4117.9226647273135,28440.70814838145,1323.723711208489,128204.28784916825,4320.062296521209,29836.799027483026,1388.7023534429593,145.57187250851518,1005.4018682991057,46.79469601872695,6943.875209959973,323.19069606640375,15.042353565637976,0.0
1.0,106.87000512826371,7.163999222574383,203.78159785067467,34226.072126574334,9.412034556261546,320.25891722842846,415.5775126558978,16.221043742398706,90.18420845027126,3.3543222667273684,11421.197996115112,765.6166336554016,21778.140407347375,3657740.5036873226,1005.8641812950666,34226.072126574334,44412.770908726874,1733.5430279359398,9637.986819568892,358.476437847003,51.32288486104637,1459.891208577199,245195.5541065533,67.42780824390094,2294.334634046975,2977.196977586248,116.2075447598894,646.0795992262294,24.03036211109881,41526.93962257409,6974643.666105757,1917.9994409007436,65262.873878736114,84687.04955982784,3305.550212631696,18377.882098894595,683.5491512198001,1171424013.2134686,322136.9735804177,10961204.800238792,14223585.922343116,555182.6130956553,3086651.2230969984,114805.27583678522,88.58639448826146,3014.2879959048746,3911.42990992253,152.6730242420867,848.8168863630475,31.570997087275547,102565.7740643254,133092.40422766135,5194.933905255584,28882.29694938676,1074.2516171773148,172704.6690252629,6741.10101114857,37478.52902860473,1393.9809042528527,263.1222600928122,1462.881990145453,54.410608214686626,8133.191453801977,302.5068985119274,11.25147786906303,0.0
1.0,52.86765041591343,6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,2794.9884604992317,335.87401449085814,10905.000203029533,973242.5492877963,196.8672973359706,18409.037315470432,20601.637007337442,698.139816155355,3187.4615978383317,150.99928716958382,40.362010507211615,1310.4548544579436,116954.64461567815,23.65756081382435,2212.2156686667167,2475.7005706928417,83.8955244509759,383.037546677449,18.14559790985584,42547.23449084767,3797228.628158523,768.102604987204,71825.18228605707,80379.88668748469,2723.8805971876177,12436.283678025367,589.1427748318888,338892654.8823828,68551.13466065463,6410208.364023956,7173693.202633674,243099.16983091529,1109905.5667238892,52579.44111844972,13.866509042204367,1296.6555941366444,1451.0931460542788,49.17404873456504,224.51146364180107,10.635758245464942,121250.10878286451,135691.54570323703,4598.259387705666,20994.03998460658,994.5484753871915,151853.02314496343,5145.932899570149,23494.525198062496,1113.003701660659,174.38326125123797,796.1728233824738,37.717012457837974,3635.0459335633036,172.20265341204367,8.15773841214709,0.0
1.0,84.5054473649373,6.681553567542745,238.51244061504585,26132.21181192403,6.30445910663101,309.23700929091484,326.02622671724384,8.13822749145828,46.08726015972748,2.9567480753018724,7141.170634348188,564.6276733179925,20155.60049627749,2208314.249801939,532.7611371998064,26132.21181192403,27550.992141443163,687.7245549233135,3894.624537622022,249.86131884880203,44.643158075943184,1593.6336484947867,174603.77305974366,42.123581235337774,2066.1836426439613,2178.3616982351004,54.37600292902752,307.93449753849774,19.75567065085837,56888.18432814577,6232857.61793133,1503.6919282803137,73756.8738144737,77761.3110388441,1941.0685012681768,10992.384901957168,705.2211997240889,682892494.1832618,164749.4607340949,8081047.026876106,8519786.412817381,212669.88458041096,1204362.0443252462,77266.36697828723,39.74620462718268,1949.5720793314465,2055.4190140280743,51.307122420359,290.5552470136665,18.6406973293506,95627.52791518935,100819.37530044225,2516.641130387663,14251.886498206455,914.3359320330197,106293.10050748369,2653.2756012066843,15025.655529611911,963.9774183441426,66.23074670272734,375.0686076378841,24.062688471738056,2124.0355490304037,136.2684177732109,8.742359180801326,0.0
1.0,84.44564266972438,5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.0915871928535,11.788776569693823,65.94456630272555,3.946989523134861,7131.0665659027745,459.83405198375016,17005.617846044985,2364572.4200799335,608.7640741380378,28001.11817880314,30830.39371381023,995.5108137175837,5568.731282009909,333.3060668917923,29.651575035750003,1096.5768007305198,152475.21630682284,39.25506070179161,1805.60194092156,1988.0427050649669,64.19373133525704,359.08966017218813,21.49264459575504,40553.68655629887,5638850.033660635,1451.733637250416,66774.90815855071,73521.94635891618,2374.0174493159147,13279.881094082584,794.8426153293891,784062619.2632996,201858.54762948316,9284820.323173447,10222972.679073902,330098.9259115022,1846521.5942925373,110520.12008779708,51.96890178155647,2390.3962507452607,2631.9255206844127,84.98465316603976,475.39081449972696,28.453634157078667,109950.25947623298,121059.80078873938,3909.0107609525007,21866.39281690914,1308.7723249386909,133291.86703899698,4303.9831488914415,24075.806378206435,1441.0126696348705,138.97525301016208,777.4057581281918,46.530177611159246,4348.685824854566,260.2825123045299,15.578726295736358,0.0
1.0,64.7750365627357,7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291448,49.06797746408835,4.531593669500014,4195.805361703748,488.39612528766884,12036.884346834928,1397537.2980247051,482.12051371518135,21575.245220759803,28767.671114242145,1025.425412581685,3178.3800342958148,293.53414562932505,56.84981895803445,1401.1059066721914,162674.8007736725,56.11933121811489,2511.3810721838686,3348.5869563884416,119.36058875549072,369.9667547999495,34.167681054388936,34531.2931103761,4009240.9863075293,1383.102495123802,61894.84713643522,82528.40641523681,2941.730140823135,9118.104770134763,842.0878134710429,465491206.3359187,160584.52239219262,7186274.698356715,9581925.254782585,341548.31716106203,1058653.6462744218,97770.24466030554,55.39822982889886,2479.111258187617,3305.5595244189226,117.82687328702406,365.21289307246207,33.72864584602465,110942.04001562682,147926.20372359545,5272.838662626871,16343.543785561558,1509.3815433915415,197239.5833445323,7030.617123134989,21791.904919433095,2012.5561207719113,250.60678132632628,776.7737959812675,71.73768715204179,2407.666412416282,222.35613605143212,20.535341185452598,0.0
1.0,98.14007044835671,4.370476580258797,188.6540372531146,29542.338165335543,8.117114132677262,301.02218217666064,456.3084538577487,16.34683847675535,46.69694092362607,4.64938203413864,9631.473427608418,428.9188794794914,18514.52050638758,2899287.148755207,796.6141528182984,29542.338165335543,44782.14380778019,1604.2798797166784,4582.841071967414,456.2906803716901,19.101065538590625,824.5080515860079,129114.09707768461,35.47565721615367,1315.6103973414922,1994.2854109593925,71.44347472393264,204.08788667643634,20.320015292878928,35590.345771899556,5573281.364787321,1531.3263519738794,56789.04997036959,86084.43205299086,3083.8970749644513,8809.566432612246,877.1246914723527,872749744.275041,239798.530634176,8892899.10113015,13480418.651567021,482923.83021442516,1379536.8200524577,137353.61631235934,65.88754184290895,2443.4314091955216,3703.9077996688425,132.6891536242633,379.0443991239604,37.73956461752251,90614.35416239867,137358.96652591758,4920.760989962295,14056.815057804528,1399.5671256893745,208217.4050620492,7459.2005907905905,21308.208912746446,2121.552327391797,267.21912818512925,763.3473506371023,76.00269712879258,2180.6042916246233,217.11191817954048,21.616753299371155,0.0
1.0,26.841925118626328,10.316400384553162,217.2668424334475,10676.508475429378,3.445514571005745,397.7549459751925,492.20647361771086,12.812732207582542,72.28192021570328,3.4073494284238364,720.488944073943,276.91204661594384,5831.860315358983,286578.0410258547,92.48424411007213,10676.508475429378,13211.76930774972,343.9183984809424,1940.18588986043,91.45981821074683,106.42811689440863,2241.411736831069,110143.13614160474,35.54530784530719,4103.399277616399,5077.799053709308,132.18127547348124,745.6892295095223,35.15158095369866,47204.8808210005,2319651.2846704815,748.5960714008527,86418.96117431657,106940.14634822201,2783.781869686794,15704.464570292228,740.304051381059,113987833.22591536,36786.06551955826,4246634.051848098,5255046.587240697,136795.24400766197,771718.5338032662,36378.59505131654,11.871570659012903,1370.4704620471289,1695.9045767931775,44.146455515620254,249.04840932348037,11.740072104142426,158208.99704772834,195777.5593224526,5096.327607021603,28750.491270380237,1355.290087821326,242267.2126711823,6306.509737302271,35577.62905568804,1677.1194465478193,164.166106623223,926.1288871736531,43.657455764054056,5224.675990069294,246.2897595323539,11.610030127380245,0.0
1.0,63.58722356025009,6.599593818953803,198.323260816452,21078.887166441476,6.23423148205243,331.49563679988063,447.9877914293426,12.93630432875392,59.833619304688185,4.702310752770497,4043.335000101224,419.6498475726601,12610.82552273352,1340347.9106538007,396.4174709756171,21078.887166441476,28486.299845880298,822.5836753959064,3804.653727146103,299.0068850861855,43.55463857517324,1308.8529662390197,139112.09345407182,41.14339555488043,2187.736555634647,2956.5374592838552,85.3743540881497,394.87758412885506,31.033340978784178,39332.115780870445,4180433.6372307357,1236.3931162052202,65743.29563657856,88846.39960222782,2565.570057392461,11866.398486955972,932.5776018617101,444319484.1755712,131410.6619796604,6987559.124272348,9443084.107482431,272682.8992965523,1261226.1100833367,99119.4777791938,38.86564217181364,2066.620535100834,2792.8595929039457,80.64791570772881,373.0166331544271,29.315293733315496,109889.35721735837,148505.99819844204,4288.328441297333,19834.58373344924,1558.795497420582,200693.0612697402,5795.306405496313,26804.73096553134,2106.5778087481044,167.34796968613742,774.0259084162519,60.83052294621109,3580.0619990983546,281.35627143361165,22.11172641562104,0.0
1.0,37.71254786432303,7.920794564373236,173.35715056714022,13454.634777245552,6.947895137367302,356.768119344542,471.3686945543212,16.47783972341182,68.00050835002364,3.3743265226271983,1422.2362664188554,298.7133441323953,6537.73983838593,507408.5580338581,262.0228279242616,13454.634777245552,17776.5144551233,621.4213192698115,2564.4724259485643,127.2544504944329,62.7389865310046,1373.126375907437,106571.39800923367,55.032850037894164,2825.8869804459105,3733.6145936415755,130.51758331381373,538.6180569134841,26.727347178845957,30052.701652758125,2332457.1469048383,1204.4673034532848,61848.304582767225,81715.1337544898,2856.551341952707,11788.374364677124,584.9636310457779,181027196.98906547,93481.39154387737,4800184.745945566,6342093.630655406,221703.31539649487,914922.0045166046,45400.33098112195,48.273246839852206,2478.787481561621,3275.020260801142,114.48630248861075,472.4604013036339,23.44446683845103,127283.49098064138,168169.32267403704,5878.767888982423,24260.41347851076,1203.8521275321139,222188.446205845,7767.137799499967,32053.310849980862,1590.5518879708047,271.51920195044846,1120.5014777022166,55.60161161430852,4624.069135861634,229.45591887761702,11.38607948130536,0.0
1.0,56.20854026714854,8.237142633897012,190.059694941258,20015.39810593454,8.385216673487097,356.0917613374257,377.6820971650517,17.740943635820486,37.71387806029169,4.93910944137509,3159.399998963659,462.9977634236462,10682.978016267667,1125036.31040043,471.32078904046483,20015.39810593454,21228.959366682917,997.1925447312284,2119.8420335822357,277.62013191938524,67.8505187711638,1565.5488161860965,164869.6890728149,69.07022575564464,2933.178628891989,3111.021304617881,146.1346831881808,310.6545928600218,40.684148953034004,36122.68764116405,3804120.4581417516,1593.6917229793078,67678.69153088637,71782.14417196428,3371.838335394094,7167.888159190841,938.7256337092367,400616161.3390479,167833.44992436437,7127318.365412003,7559457.53224276,355092.04964589275,754858.2834954085,98858.24175790236,70.31185866132601,2985.90657445797,3166.946218425965,148.76165637847674,316.2390391330171,41.415502839995945,126801.34249239013,134489.483205116,6317.403867067309,13429.601265354164,1758.7761804175643,142643.76651899156,6700.436798063658,14243.856558037998,1865.4132119462508,314.7410810893594,669.0797849558418,87.62446221058427,1422.336598346551,186.27297119845554,24.394802073880548,0.0
1.0,58.28997946515955,4.775983438506525,196.27396370686995,19185.79187714887,4.942929900651313,329.1439120958413,459.0835567812651,13.37094975238972,84.58424963544294,4.382161618971923,3397.721706048722,278.39197655648746,11440.80531401892,1118339.4145418324,288.12328240668813,19185.79187714887,26759.97109757235,779.3923864964769,4930.414174325898,255.43611078288367,22.810017804888613,937.4012000740418,91631.02425989602,23.607351343209377,1571.9858730549856,2192.575464077992,63.85943457451623,403.9729754173771,20.929131317068844,38523.4688292057,3765671.4185830774,970.1684439260381,64602.38025703635,90106.1493621068,2624.3693064269214,16601.685943119755,860.1042305597335,368094609.9532715,94834.02433723223,6314886.595101394,8807881.574626608,256532.25914916437,1622815.8095904135,84075.24079362505,24.4325560027528,1626.9352847158814,2269.21783971147,66.09166733119342,418.09401664718587,21.660717695902882,108335.71486975491,151104.5578578589,4400.966709938473,27840.39082670093,1442.361818704664,210757.71210693705,6138.383169870648,38831.23817031357,2011.7783424279771,178.78229728093072,1130.9717517190961,58.593662814124365,7154.49528639093,370.6618523219779,19.20334045479062,0.0
1.0,80.96368832368918,5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,6555.118826975484,477.96635818626106,16343.656598655269,2056000.379833473,622.785175381057,25394.10472029975,35196.514119604355,1457.8890605049048,4855.567232187419,371.38745945632934,34.85090744926195,1191.6973940669845,149913.22658173527,45.410368609079825,1851.6106378749564,2566.353123206553,106.30195169331978,354.0435876382083,27.07970917962633,40749.08755513959,5126156.376665901,1552.7692647270692,63314.26449066598,87754.28110827233,3634.9056047275576,12106.22195100156,925.9678218833841,644860554.5455499,195335.36934049815,7964811.978024351,11039318.784112621,457264.092577274,1522939.299376584,116484.96051137372,59.169236273535596,2412.6293327887456,3343.9313302110527,138.51033340483292,461.3150989465144,35.28457838476042,98375.1128800036,136349.0104351215,5647.767561541326,18810.152191781843,1438.7309042255104,188981.25859651054,7827.869220572639,26071.082028763944,1994.0971789568403,324.24134006439476,1079.9008434784232,82.59830655120425,3596.6599185464875,275.09749650312943,21.041364570513302,0.0
1.0,55.17221804052735,7.705711006313976,178.92285762430564,18476.619165976248,8.226228135087709,334.88991057789354,518.0433689948433,10.638798358915722,63.15748918774163,3.8619560774085047,3043.9736435114914,425.14116779764606,9871.570913282421,1019396.061277028,453.85925232017973,18476.619165976248,28581.601708632857,586.9661027473027,3484.53876435833,213.07268276572174,59.37798211282835,1378.7278332767605,142375.48766673493,63.38893668099505,2580.5648698435775,3991.892490211536,81.97950560825194,486.67335956513665,29.759117451587862,32013.388980447544,3305889.500412485,1471.8602453993553,59919.459790144894,92689.79995387996,1903.5242040659741,11300.318445846919,690.9922173894837,341385455.80452085,151992.88442445462,6187633.34027558,9571690.040377026,196569.0256612989,1166936.8752011647,71355.89167800442,67.67082933050861,2754.880804552875,4261.542937221004,87.51718238363745,519.547914497698,31.769331740450806,112151.25220686954,173487.49751815377,3562.8262310735267,21150.805906407073,1293.3301254190867,268368.9321595273,5511.35894390951,32718.318476073062,2000.6607372508115,113.18403052166785,671.9197923237831,41.086571978538196,3988.868440499701,243.91144920246072,14.914704743832484,0.0
1.0,60.270483124376504,7.815121777828159,190.3139043160345,20229.10815026317,9.186893055149625,335.6387256514536,379.2228730386165,14.979347629638768,73.42542758533133,3.096163272201657,3632.531136045753,471.02116522553933,11470.310958413762,1219218.1213916237,553.6984828458471,20229.10815026317,22855.94576985151,902.8125185263126,4425.385994181841,186.6072562475443,61.07612840228396,1487.3263382437456,158092.94365116282,71.7966879858781,2623.057514321166,2963.6729337346546,117.06542587804854,573.8286581684673,24.19689301629486,36219.38217601273,3849880.5529078986,1748.3934858593875,63876.7163183865,72171.38557392296,2850.7781315036905,13973.879799838667,589.2429207326064,409216816.5550439,185842.6531775234,6789672.080619765,7671340.511751693,303018.8432203509,1485330.9156029844,62632.62168424003,84.39900400675641,3083.4770777266094,3483.879978672354,137.6136647094004,674.5515507550721,28.44412086299874,112653.35415693176,127281.88184456424,5027.649149502079,24644.416945153698,1039.192295090599,143809.98743566265,5680.511244355804,27844.601602998235,1174.1359314809565,224.3808554095646,1099.865004655546,46.378505972428506,5391.293416088735,227.33711213540528,9.586227008130471,0.0
1.0,75.13262902305198,6.139743031734375,168.44421445078433,23894.13600961513,9.49458169766203,318.0260869386588,494.1291249442764,19.11602216327003,60.26476691187036,3.841221573687875,5644.911943915552,461.2950355001673,12655.65667541019,1795229.256636761,713.3528844195004,23894.13600961513,37125.22023392362,1436.2370015894069,4527.850375550253,288.601075491235,37.696444495730816,1034.204191910174,146703.8550643479,58.29429181745318,1952.598451191381,3033.8258516536253,117.36746387141706,370.0101827062524,23.58411339039788,28373.45338194182,4024828.970119819,1599.307355601475,53569.65438923922,83233.1922884921,3219.9833367158035,10151.251321529622,647.0315505112596,570929735.6459864,226864.82643833905,7598958.575917999,11806788.517730648,456760.83353199135,1439974.537179984,91782.67072476595,90.14708161357879,3019.524664426863,4691.549345977681,181.49863416348535,572.1887529353126,36.47079205020144,101140.59197351537,157145.95204845184,6079.393726417444,19165.76800125249,1221.6086661443119,244163.5921181963,9445.783303952014,29778.576539133282,1898.0594549234659,365.42230334663105,1152.0226199516162,73.4288767366484,3631.8421309420646,231.49032279514765,14.754983178165155,0.0
1.0,53.8402276745813,5.041405027891031,193.16785349406788,17342.3140789379,7.842974787706206,322.1069974621493,444.4534957423296,17.472788484952957,66.54219804427565,4.543685761333924,2898.77011605075,271.430394501432,10400.201211530779,933714.1384141132,422.2675482161031,17342.3140789379,23929.477401530577,940.7389101396697,3582.6470926708794,244.63307587197173,25.415764655244967,973.8373878319119,87429.62939282294,39.53961252836466,1623.8718365245632,2240.670088099125,88.08740371931835,335.466171787332,22.90656024234573,37313.819623505675,3349977.585248387,1515.0106047493005,62220.717295182556,85854.12775048065,3375.181046194229,12853.81356298989,877.6940254684337,300755857.61252767,136015.33208159232,5586080.717012246,7707852.116645369,303018.5857409037,1153995.6979867155,78798.02554905097,61.51225352059521,2526.2770600393837,3485.8375614149786,137.03863955840936,521.8887815798072,35.63601286940164,103752.91781408105,143161.58102511795,5628.1074361794135,21433.707616573334,1463.5529779947901,197538.909877577,7765.841922503665,29574.91253515672,2019.457020179511,305.2983374399047,1162.6777517514788,79.39086024988009,4427.864120563602,302.34683778163736,20.64508029774864,0.0
1.0,42.17868187019031,8.675192691679182,200.73594119781825,15049.584198812629,8.630380615158643,356.8054650244746,441.2980876471255,17.85305375302056,74.58651129713867,4.978575359632432,1779.0412043067208,365.9081927049362,8466.777403696005,634771.6242003607,364.01807838543374,15049.584198812629,18613.371648791468,753.0182746600614,3145.9607318093676,209.98974626070464,75.2589682377639,1741.422970036655,130558.04285434981,74.87021483903395,3095.356162531514,3828.345944808342,154.87868144235958,647.0523577027842,43.190100574857325,40294.91808857395,3020992.4487844664,1732.4275756792758,71623.68084621313,88584.38697264303,3583.7495483678235,14972.193545892835,999.3790106400826,226489984.55715075,129883.63973563032,5369773.888482325,6641352.72682041,268681.0356620107,1122495.9818619778,74925.48906492215,74.48346956250607,3079.3669687298907,3808.5704611363317,154.0786490314539,643.7099812511367,42.96700027487821,127310.13987133156,157457.56937734396,6370.067146453443,26612.87484792879,1776.3828963530405,194744.00216101005,7878.51847986931,32914.88479969802,2197.035785412892,318.73152830824154,1331.5969954380919,88.88277350898147,5563.147667478194,371.3345673048806,24.786212611539195,0.0
1.0,94.4022401090849,7.689358003612376,221.35688549113,30253.851102579432,6.269309000717355,320.47810589685275,529.7465287886901,17.97327720957753,84.69636557466985,4.978556094767624,8911.782937613318,725.8926205417292,20896.585853932866,2856031.3160102065,591.8368136037668,30253.851102579432,50009.25900766417,1696.7176306856816,7995.526639346816,469.9868478548013,59.126226507717696,1702.0923391059284,232632.69211571626,48.206961341785096,2464.2708885604993,4073.4107110271875,138.2029629626089,651.2606765084673,38.281900153734604,48998.870754333235,6696898.254179372,1387.754714580302,70940.03538942387,117263.04171240165,3978.50866518079,18748.12369602708,1102.0376713806443,915295506.5370468,189670.7410237639,9695696.897440067,16026872.604081338,543760.852523943,2562391.233025696,150620.49479693905,39.304235346475636,2009.1762738319885,3321.1446810337097,112.68002858239252,530.9876870253253,31.21210653550291,102706.21635923437,169772.16415163197,5760.0418368844785,27143.3308157176,1595.5182273523603,280631.3847636664,9521.281212730571,44867.60566419926,2637.3728095829256,323.0386936523191,1522.2712571172608,89.48096879469026,7173.474341558121,421.6656070364394,24.786020788747855,0.0
1.0,51.69556631311949,5.6717623259348064,184.78184191345,17527.716725719834,5.314759315288798,339.0564796128674,409.4793778671879,15.1960451263476,31.94183121087848,3.268693506763812,2672.431576434135,293.20496543261567,9552.401962097118,906105.2423120234,274.7494926217816,17527.716725719834,21168.26833238813,785.5681585262587,1651.2510535244382,168.97696193617173,32.168887881893404,1048.038689481547,99413.04338459513,30.144051655866072,1923.047767432344,2322.469708634339,86.18835625082355,181.1664748832291,18.539252686690716,34144.32910092722,3238803.781115696,982.0710156057304,62651.48081555575,75664.35366787256,2807.9532082464148,5902.27040523465,603.9952068303512,307220853.61707884,93155.59574376277,5942885.928674142,7177238.540280062,266351.9743258762,559867.3691650346,57292.73384975589,28.246666579449055,1802.0035834315136,2176.2843379382984,80.76332239080486,169.76314497539886,17.37231926389698,114959.29636747077,138836.63633371584,5152.317564577688,10830.08484274887,1108.2717133367764,167673.36089849926,6222.467104378528,13079.521172169245,1338.4625835881625,230.91978748199267,485.3895084986876,49.67121403298228,1020.2805811042506,104.40805627314415,10.684357241159907,0.0
